,start,end,day,id
479,['2019-08-15 20:35:42'],['2019-08-16 09:19:42'],0,52277
480,['2019-08-15 20:35:43'],['2019-08-16 09:19:43'],0,52276
481,['2019-08-15 20:35:42'],['2019-08-16 09:19:42'],0,52275
482,['2019-08-15 20:35:40'],['2019-08-16 09:19:40'],0,52274
483,['2019-08-15 20:35:40'],['2019-08-16 09:19:40'],0,52273
484,['2019-08-15 20:35:41'],['2019-08-16 09:19:41'],0,52272
485,['2019-08-15 20:35:26'],['2019-08-16 09:19:26'],0,52271
486,['2019-08-15 20:35:39'],['2019-08-16 09:19:39'],0,52270
487,['2019-08-15 20:35:24'],['2019-08-16 09:19:24'],0,52269
488,['2019-08-15 20:35:39'],['2019-08-16 09:19:39'],0,52268
489,['2019-08-15 20:35:37'],['2019-08-16 09:19:37'],0,52267
490,['2019-08-15 20:35:35'],['2019-08-16 09:19:35'],0,52266
491,['2019-08-15 20:35:36'],['2019-08-16 09:19:36'],0,52265
492,['2019-08-15 20:35:34'],['2019-08-16 09:19:34'],0,52264
493,['2019-08-15 20:35:33'],['2019-08-16 09:19:33'],0,52263
494,['2019-08-15 20:35:32'],['2019-08-16 09:19:32'],0,52262
495,['2019-08-15 20:36:21'],['2019-08-16 09:19:21'],0,52261
496,['2019-08-15 20:35:25'],['2019-08-16 09:19:25'],0,52260
497,['2019-08-15 20:35:32'],['2019-08-16 09:19:31'],0,52259
498,['2019-08-15 20:35:30'],['2019-08-16 09:19:30'],0,52258
499,['2019-08-15 20:35:29'],['2019-08-16 09:19:29'],0,52257
500,['2019-08-15 20:35:28'],['2019-08-16 09:19:28'],0,52256
501,['2019-08-15 20:35:27'],['2019-08-16 09:19:27'],0,52255
502,['2019-08-15 20:35:26'],['2019-08-16 09:19:26'],0,52254
503,['2019-08-15 20:36:23'],['2019-08-16 09:19:23'],0,52253
504,['2019-08-15 20:35:24'],['2019-08-16 09:19:24'],0,52252
505,['2019-08-15 20:35:25'],['2019-08-16 09:19:25'],0,52251
506,['2019-08-15 20:36:22'],['2019-08-16 09:19:22'],0,52250
507,['2019-08-15 20:36:23'],['2019-08-16 09:19:23'],0,52249
508,['2019-08-15 20:36:22'],['2019-08-16 09:19:22'],0,52248
509,['2019-08-15 20:36:21'],['2019-08-16 09:19:21'],0,52247
510,['2019-08-15 20:36:23'],['2019-08-16 09:19:23'],0,52246
511,['2019-08-15 20:36:17'],['2019-08-16 09:19:17'],0,52245
512,['2019-08-15 20:36:16'],['2019-08-16 09:19:16'],0,52244
513,['2019-08-15 20:36:06'],['2019-08-16 09:19:06'],0,52243
514,['2019-08-15 20:36:05'],['2019-08-16 09:19:05'],0,52242
515,['2019-08-15 20:36:04'],['2019-08-16 09:19:04'],0,52241
516,['2019-08-15 20:36:15'],['2019-08-16 09:19:15'],0,52240
517,['2019-08-15 20:36:05'],['2019-08-16 09:19:05'],0,52239
518,['2019-08-15 20:36:04'],['2019-08-16 09:19:04'],0,52238
519,['2019-08-15 20:35:43'],['2019-08-16 09:19:43'],0,52237
520,['2019-08-15 20:35:57'],['2019-08-16 09:19:57'],0,52236
521,['2019-08-15 20:35:42'],['2019-08-16 09:19:42'],0,52235
522,['2019-08-15 20:36:19'],['2019-08-16 09:19:19'],0,52234
523,['2019-08-15 20:35:44'],['2019-08-16 09:19:44'],0,52233
524,['2019-08-15 20:35:55'],['2019-08-16 09:19:55'],0,52232
525,['2019-08-15 20:35:54'],['2019-08-16 09:19:54'],0,52231
526,['2019-08-15 20:35:53'],['2019-08-16 09:19:53'],0,52230
527,['2019-08-15 20:35:38'],['2019-08-16 09:19:38'],0,52229
528,['2019-08-15 20:35:37'],['2019-08-16 09:19:37'],0,52228
529,['2019-08-15 20:35:56'],['2019-08-16 09:19:56'],0,52227
530,['2019-08-15 20:35:31'],['2019-08-16 09:19:31'],0,52226
531,['2019-08-15 20:35:53'],['2019-08-16 09:19:53'],0,52225
532,['2019-08-15 20:35:59'],['2019-08-16 09:18:59'],0,52224
533,['2019-08-15 20:35:29'],['2019-08-16 09:19:29'],0,52223
534,['2019-08-15 20:35:27'],['2019-08-16 09:19:27'],0,52222
535,['2019-08-15 20:36:03'],['2019-08-16 09:19:03'],0,52221
536,['2019-08-15 20:36:01'],['2019-08-16 09:19:01'],0,52220
537,['2019-08-15 20:35:43'],['2019-08-16 09:19:43'],0,52219
538,['2019-08-15 20:35:58'],['2019-08-16 09:19:58'],0,52218
539,['2019-08-15 20:35:55'],['2019-08-16 09:19:55'],0,52217
540,['2019-08-15 20:35:46'],['2019-08-16 09:19:46'],0,52216
541,['2019-08-15 20:35:28'],['2019-08-16 09:19:28'],0,52215
542,['2019-08-15 20:35:35'],['2019-08-16 09:19:35'],0,52214
543,['2019-08-15 20:36:02'],['2019-08-16 09:19:02'],0,52213
544,['2019-08-15 20:35:25'],['2019-08-16 09:19:25'],0,52212
545,['2019-08-15 20:35:54'],['2019-08-16 09:19:54'],0,52211
546,['2019-08-15 20:35:59'],['2019-08-16 09:18:59'],0,52210
547,['2019-08-15 20:36:00'],['2019-08-16 09:19:00'],0,52209
548,['2019-08-15 20:35:34'],['2019-08-16 09:19:34'],0,52208
549,['2019-08-15 20:35:24'],['2019-08-16 09:19:24'],0,52207
550,['2019-08-15 20:35:44'],['2019-08-16 09:19:44'],0,52206
551,['2019-08-15 20:35:33'],['2019-08-16 09:19:33'],0,52205
552,['2019-08-15 20:36:03'],['2019-08-16 09:19:03'],0,52204
553,['2019-08-15 20:35:42'],['2019-08-16 09:19:42'],0,52203
554,['2019-08-15 20:35:49'],['2019-08-16 09:19:49'],0,52202
555,['2019-08-15 20:35:36'],['2019-08-16 09:19:36'],0,52201
556,['2019-08-15 20:35:47'],['2019-08-16 09:19:47'],0,52200
557,['2019-08-15 20:35:37'],['2019-08-16 09:19:37'],0,52199
558,['2019-08-15 20:35:26'],['2019-08-16 09:19:26'],0,52198
559,['2019-08-15 20:35:54'],['2019-08-16 09:19:54'],0,52197
560,['2019-08-15 20:35:53'],['2019-08-16 09:19:53'],0,52196
561,['2019-08-15 20:35:25'],['2019-08-16 09:19:25'],0,52195
562,['2019-08-15 20:35:52'],['2019-08-16 09:19:52'],0,52194
563,['2019-08-15 20:35:36'],['2019-08-16 09:19:36'],0,52193
564,['2019-08-15 20:35:48'],['2019-08-16 09:19:48'],0,52192
565,['2019-08-15 20:35:30'],['2019-08-16 09:19:30'],0,52191
566,['2019-08-15 20:36:00'],['2019-08-16 09:19:00'],0,52190
567,['2019-08-15 20:35:38'],['2019-08-16 09:19:38'],0,52189
568,['2019-09-11 17:12:51'],['2019-09-15 23:59:51'],4,10904
569,['2019-09-11 17:09:07'],['2019-09-15 23:59:07'],4,10903
570,['2019-09-11 16:34:50'],['2019-09-15 23:59:50'],4,10902
571,['2019-09-11 15:46:37'],['2019-09-15 23:59:37'],4,10901
572,['2019-09-11 15:46:16'],['2019-09-15 23:59:16'],4,10900
573,['2019-09-11 15:46:04'],['2019-09-15 23:59:04'],4,10899
574,['2019-09-11 15:45:46'],['2019-09-15 23:59:46'],4,10898
575,['2019-09-11 15:46:38'],['2019-09-15 23:59:38'],4,10897
576,['2019-09-11 15:46:36'],['2019-09-15 23:59:36'],4,10896
577,['2019-09-11 15:46:12'],['2019-09-15 23:59:12'],4,10895
578,['2019-09-11 15:45:55'],['2019-09-15 23:59:55'],4,10894
579,['2019-09-11 15:46:02'],['2019-09-15 23:59:02'],4,10893
580,['2019-09-11 15:45:59'],['2019-09-15 23:59:59'],4,10891
581,['2019-09-11 15:46:21'],['2019-09-15 23:59:21'],4,10890
582,['2019-09-11 15:45:42'],['2019-09-15 23:59:42'],4,10889
583,['2019-09-11 12:00:37'],['2019-09-15 23:00:37'],4,10888
584,['2019-09-11 11:53:37'],['2019-09-15 23:59:37'],4,10887
585,['2019-09-11 11:53:37'],['2019-09-15 23:59:37'],4,10886
586,['2019-09-11 11:10:45'],['2019-09-15 23:59:45'],4,10885
587,['2019-09-11 11:10:56'],['2019-09-15 23:59:56'],4,10884
588,['2019-09-05 00:53:16'],['2019-09-11 15:45:16'],6,10883
589,['2019-09-05 00:52:59'],['2019-09-11 15:44:59'],6,10882
590,['2019-09-05 00:52:42'],['2019-09-11 15:44:42'],6,10881
591,['2019-09-05 00:52:33'],['2019-09-11 15:45:33'],6,10880
592,['2019-09-05 00:52:20'],['2019-09-11 15:45:20'],6,10879
593,['2019-09-05 00:52:54'],['2019-09-11 15:44:54'],6,10878
594,['2019-09-05 00:52:50'],['2019-09-11 15:44:50'],6,10877
595,['2019-09-05 00:52:24'],['2019-09-11 15:45:24'],6,10876
596,['2019-09-05 00:53:15'],['2019-09-11 15:45:15'],6,10875
597,['2019-09-05 00:53:16'],['2019-09-11 15:45:16'],6,10874
598,['2019-09-05 00:52:40'],['2019-09-11 15:44:40'],6,10873
599,['2019-09-05 00:52:37'],['2019-09-11 15:45:37'],6,10872
600,['2019-09-05 00:52:25'],['2019-09-05 18:58:25'],0,10871
601,['2019-09-05 00:06:20'],['2019-09-15 23:59:20'],10,10870
602,['2019-09-05 00:06:19'],['2019-09-15 23:59:19'],10,10869
603,['2019-09-05 00:06:18'],['2019-09-15 23:59:18'],10,10868
604,['2019-09-05 00:06:17'],['2019-09-15 23:59:17'],10,10867
605,['2019-09-05 00:06:16'],['2019-09-15 23:59:16'],10,10866
606,['2019-09-05 00:06:15'],['2019-09-15 23:59:15'],10,10865
607,['2019-09-05 00:05:29'],['2019-09-15 23:59:29'],10,10864
608,['2019-09-05 00:05:28'],['2019-09-15 23:59:28'],10,10863
609,['2019-09-05 00:05:27'],['2019-09-15 23:59:27'],10,10862
610,['2019-09-05 00:05:26'],['2019-09-15 23:59:26'],10,10861
611,['2019-09-05 00:05:25'],['2019-09-15 23:59:25'],10,10860
612,['2019-09-05 00:05:24'],['2019-09-15 23:59:24'],10,10859
613,['2019-09-05 00:05:23'],['2019-09-15 23:59:23'],10,10858
614,['2019-09-05 00:05:22'],['2019-09-15 23:59:23'],10,10857
615,['2019-09-05 00:03:16'],['2019-09-15 23:59:16'],10,10856
616,['2019-09-05 00:03:15'],['2019-09-15 23:59:15'],10,10855
617,['2019-09-05 00:03:14'],['2019-09-15 23:59:14'],10,10854
618,['2019-09-05 00:03:13'],['2019-09-15 23:59:13'],10,10853
619,['2019-09-04 23:21:26'],['2019-09-15 23:59:26'],11,10852
620,['2019-09-04 23:21:25'],['2019-09-15 23:59:25'],11,10851
621,['2019-09-04 23:16:37'],['2019-09-15 23:59:37'],11,10850
622,['2019-09-04 23:16:35'],['2019-09-15 23:59:35'],11,10849
623,['2019-09-04 23:16:28'],['2019-09-15 23:59:28'],11,10848
624,['2019-09-04 23:16:27'],['2019-09-15 23:59:26'],11,10847
625,['2019-09-04 23:12:56'],['2019-09-15 23:59:56'],11,10846
626,['2019-09-04 23:12:49'],['2019-09-15 23:59:49'],11,10845
627,['2019-09-04 23:12:46'],['2019-09-15 23:59:46'],11,10844
628,['2019-09-04 23:12:39'],['2019-09-15 23:59:39'],11,10843
629,['2019-09-04 23:12:37'],['2019-09-15 23:59:37'],11,10842
630,['2019-09-04 23:12:35'],['2019-09-15 23:59:35'],11,10841
631,['2019-09-04 23:12:34'],['2019-09-15 23:59:34'],11,10840
632,['2019-09-04 23:12:32'],['2019-09-15 23:59:32'],11,10839
633,['2019-09-02 13:05:57'],['2019-09-15 23:59:57'],13,10838
634,['2019-09-02 13:05:56'],['2019-09-15 23:59:56'],13,10837
635,['2019-09-02 13:05:55'],['2019-09-15 23:59:55'],13,10836
636,['2019-09-02 13:05:55'],['2019-09-15 23:59:55'],13,10835
637,['2019-09-02 13:05:54'],['2019-09-15 23:59:54'],13,10834
638,['2019-09-02 13:05:54'],['2019-09-15 23:59:54'],13,10833
639,['2019-09-02 13:05:53'],['2019-09-15 23:59:53'],13,10832
640,['2019-09-02 13:05:52'],['2019-09-15 23:59:52'],13,10831
641,['2019-09-02 13:05:51'],['2019-09-15 23:59:51'],13,10830
642,['2019-09-02 13:05:50'],['2019-09-15 23:59:50'],13,10829
643,['2019-09-02 13:05:49'],['2019-09-15 23:59:49'],13,10828
644,['2019-09-02 13:05:48'],['2019-09-15 23:59:48'],13,10827
645,['2019-09-02 13:05:47'],['2019-09-15 23:59:47'],13,10826
646,['2019-09-02 13:05:46'],['2019-09-15 23:59:46'],13,10825
647,['2019-09-02 13:04:48'],['2019-09-15 23:59:48'],13,10824
648,['2019-09-02 13:04:47'],['2019-09-15 23:59:47'],13,10823
649,['2019-09-02 13:04:46'],['2019-09-15 23:59:46'],13,10822
650,['2019-09-02 13:04:45'],['2019-09-15 23:59:45'],13,10821
651,['2019-09-02 12:53:13'],['2019-09-15 23:59:13'],13,10820
652,['2019-09-02 12:53:12'],['2019-09-15 23:59:12'],13,10819
653,['2019-09-02 12:53:11'],['2019-09-15 23:59:11'],13,10818
654,['2019-09-02 12:53:10'],['2019-09-15 23:59:10'],13,10817
655,['2019-09-02 12:53:09'],['2019-09-15 23:59:09'],13,10816
656,['2019-09-02 12:53:08'],['2019-09-15 23:59:08'],13,10815
657,['2019-09-02 12:53:07'],['2019-09-15 23:59:07'],13,10814
658,['2019-09-02 12:53:06'],['2019-09-15 23:59:06'],13,10813
659,['2019-09-02 12:53:05'],['2019-09-15 23:59:05'],13,10812
660,['2019-09-02 12:53:04'],['2019-09-15 23:59:04'],13,10811
661,['2019-09-02 12:53:03'],['2019-09-15 23:59:03'],13,10810
662,['2019-09-02 12:53:02'],['2019-09-15 23:59:02'],13,10809
663,['2019-09-02 12:53:01'],['2019-09-15 23:59:01'],13,10808
664,['2019-09-02 12:53:00'],['2019-09-16 00:00:00'],13,10807
665,['2019-09-02 12:52:59'],['2019-09-15 23:59:59'],13,10806
666,['2019-09-02 12:52:58'],['2019-09-15 23:59:58'],13,10805
667,['2019-09-02 12:52:57'],['2019-09-15 23:59:57'],13,10804
668,['2019-09-02 12:52:56'],['2019-09-15 23:59:56'],13,10803
669,['2019-09-02 12:52:55'],['2019-09-15 23:59:55'],13,10802
670,['2019-09-02 12:52:54'],['2019-09-15 23:59:54'],13,10801
671,['2019-09-02 12:52:53'],['2019-09-15 23:59:53'],13,10800
672,['2019-09-02 12:52:52'],['2019-09-15 23:59:52'],13,10799
673,['2019-09-02 12:52:51'],['2019-09-15 23:59:51'],13,10798
674,['2019-09-02 12:52:50'],['2019-09-15 23:59:50'],13,10797
675,['2019-09-02 12:52:49'],['2019-09-15 23:59:49'],13,10796
676,['2019-09-02 12:52:48'],['2019-09-15 23:59:48'],13,10795
677,['2019-09-02 12:52:47'],['2019-09-15 23:59:47'],13,10794
678,['2019-09-02 12:52:46'],['2019-09-15 23:59:46'],13,10793
679,['2019-09-02 12:52:45'],['2019-09-15 23:59:45'],13,10792
680,['2019-09-02 12:52:44'],['2019-09-15 23:59:44'],13,10791
681,['2019-09-02 12:52:43'],['2019-09-15 23:59:43'],13,10790
682,['2019-09-02 12:52:42'],['2019-09-15 23:59:42'],13,10789
683,['2019-09-02 12:52:41'],['2019-09-15 23:59:41'],13,10788
684,['2019-09-02 12:52:24'],['2019-09-15 23:59:24'],13,10787
685,['2019-09-02 12:52:23'],['2019-09-15 23:59:23'],13,10786
686,['2019-09-02 12:52:22'],['2019-09-15 23:59:22'],13,10785
687,['2019-09-02 12:52:21'],['2019-09-15 23:59:21'],13,10784
688,['2019-09-02 12:52:20'],['2019-09-15 23:59:20'],13,10783
689,['2019-09-02 12:52:19'],['2019-09-15 23:59:19'],13,10782
690,['2019-09-02 12:52:18'],['2019-09-15 23:59:18'],13,10781
691,['2019-09-02 12:52:17'],['2019-09-15 23:59:17'],13,10780
692,['2019-09-02 12:52:16'],['2019-09-15 23:59:16'],13,10779
693,['2019-09-02 12:52:15'],['2019-09-15 23:59:15'],13,10778
694,['2019-09-02 12:52:14'],['2019-09-15 23:59:14'],13,10777
695,['2019-08-30 14:07:00'],['2019-09-05 18:59:00'],6,10776
696,['2019-08-30 14:06:59'],['2019-09-05 18:58:59'],6,10775
697,['2019-08-28 08:27:19'],['2019-08-28 08:27:19'],0,10774
698,['2019-08-28 08:27:19'],['2019-08-28 08:27:19'],0,10773
699,['2019-08-28 08:27:18'],['2019-08-28 08:27:18'],0,10772
700,['2019-08-28 08:27:18'],['2019-08-28 08:27:18'],0,10771
701,['2019-08-28 08:27:18'],['2019-08-28 08:27:18'],0,10770
702,['2019-08-28 08:27:17'],['2019-08-28 08:27:17'],0,10769
703,['2019-08-28 08:27:17'],['2019-08-28 08:27:17'],0,10768
704,['2019-08-28 08:27:17'],['2019-08-28 08:27:17'],0,10767
705,['2019-08-28 08:27:17'],['2019-08-28 08:27:17'],0,10766
706,['2019-08-28 08:27:16'],['2019-08-28 08:27:16'],0,10765
707,['2019-08-28 08:27:16'],['2019-08-28 08:27:16'],0,10764
708,['2019-08-28 08:27:16'],['2019-08-28 08:27:16'],0,10763
709,['2019-08-28 08:27:16'],['2019-08-28 08:27:16'],0,10762
710,['2019-08-28 08:27:15'],['2019-08-28 08:27:15'],0,10761
711,['2019-08-28 08:27:15'],['2019-08-28 08:27:15'],0,10760
712,['2019-08-28 08:27:15'],['2019-08-28 08:27:15'],0,10759
713,['2019-08-28 08:27:15'],['2019-08-28 08:27:15'],0,10758
714,['2019-08-28 08:27:14'],['2019-08-28 08:27:14'],0,10757
715,['2019-08-28 08:27:14'],['2019-08-28 08:27:14'],0,10756
716,['2019-08-28 08:27:14'],['2019-08-28 08:27:14'],0,10755
717,['2019-08-28 08:27:14'],['2019-08-28 08:27:14'],0,10754
718,['2019-08-28 08:27:14'],['2019-08-28 08:27:14'],0,10753
719,['2019-08-28 08:27:13'],['2019-08-28 08:27:13'],0,10752
720,['2019-08-28 08:27:13'],['2019-08-28 08:27:13'],0,10751
721,['2019-08-28 08:27:13'],['2019-08-28 08:27:13'],0,10750
722,['2019-08-28 08:27:13'],['2019-08-28 08:27:13'],0,10749
723,['2019-08-28 08:27:13'],['2019-08-28 08:27:13'],0,10748
724,['2019-08-28 08:27:13'],['2019-08-28 08:27:13'],0,10747
725,['2019-08-28 08:27:12'],['2019-08-28 08:27:12'],0,10746
726,['2019-08-28 08:27:12'],['2019-08-28 08:27:12'],0,10745
727,['2019-08-28 08:27:12'],['2019-08-28 08:27:12'],0,10744
728,['2019-08-28 08:27:12'],['2019-08-28 08:27:12'],0,10743
729,['2019-08-28 08:27:12'],['2019-08-28 08:27:12'],0,10742
730,['2019-08-28 08:27:11'],['2019-08-28 08:27:11'],0,10741
731,['2019-08-28 08:27:11'],['2019-08-28 08:27:11'],0,10740
732,['2019-08-28 08:27:11'],['2019-08-28 08:27:11'],0,10739
733,['2019-08-28 08:27:11'],['2019-08-28 08:27:11'],0,10738
734,['2019-08-28 08:27:11'],['2019-08-28 08:27:11'],0,10737
735,['2019-08-28 08:27:10'],['2019-08-28 08:27:10'],0,10736
736,['2019-08-28 08:27:10'],['2019-08-28 08:27:10'],0,10735
737,['2019-08-28 08:27:10'],['2019-08-28 08:27:10'],0,10734
738,['2019-08-28 08:27:09'],['2019-08-28 08:27:09'],0,10733
739,['2019-08-28 08:27:09'],['2019-08-28 08:27:09'],0,10732
740,['2019-08-28 08:27:08'],['2019-08-28 08:27:08'],0,10731
741,['2019-08-28 08:27:08'],['2019-08-28 08:27:08'],0,10730
742,['2019-08-28 08:27:07'],['2019-08-28 08:27:07'],0,10729
743,['2019-08-28 08:27:06'],['2019-08-28 08:27:06'],0,10728
744,['2019-08-28 08:27:05'],['2019-08-28 08:27:05'],0,10727
745,['2019-08-28 08:27:04'],['2019-08-28 08:27:04'],0,10726
746,['2019-08-28 08:27:03'],['2019-08-28 08:27:03'],0,10725
747,['2019-08-28 08:27:02'],['2019-08-28 08:27:02'],0,10724
748,['2019-08-28 08:27:01'],['2019-08-28 08:27:01'],0,10723
749,['2019-08-28 08:27:01'],['2019-08-28 08:27:01'],0,10722
750,['2019-08-28 08:27:00'],['2019-08-28 08:27:00'],0,10721
751,['2019-08-28 08:26:59'],['2019-08-28 08:26:59'],0,10720
752,['2019-08-28 08:26:58'],['2019-08-28 08:26:58'],0,10719
753,['2019-08-28 08:26:57'],['2019-08-28 08:26:57'],0,10718
754,['2019-08-28 08:26:56'],['2019-08-28 08:26:56'],0,10717
755,['2019-08-28 08:26:55'],['2019-08-28 08:26:55'],0,10716
756,['2019-08-28 08:26:55'],['2019-08-28 08:26:55'],0,10715
757,['2019-08-28 08:26:54'],['2019-08-28 08:26:54'],0,10714
758,['2019-08-28 08:26:54'],['2019-08-28 08:26:54'],0,10713
759,['2019-08-28 08:26:53'],['2019-08-28 08:26:53'],0,10712
760,['2019-08-28 08:26:52'],['2019-08-28 08:26:52'],0,10711
761,['2019-08-28 08:26:51'],['2019-08-28 08:26:51'],0,10710
762,['2019-08-28 08:26:51'],['2019-08-28 08:26:51'],0,10709
763,['2019-08-28 08:26:50'],['2019-08-28 08:26:50'],0,10708
764,['2019-08-28 08:26:49'],['2019-08-28 08:26:49'],0,10707
765,['2019-08-28 08:26:48'],['2019-08-28 08:26:48'],0,10706
766,['2019-08-28 08:26:48'],['2019-08-28 08:26:48'],0,10705
767,['2019-08-28 08:26:47'],['2019-08-28 08:26:47'],0,10704
768,['2019-08-28 08:26:47'],['2019-08-28 08:26:47'],0,10703
769,['2019-08-28 08:26:47'],['2019-08-28 08:26:47'],0,10702
770,['2019-08-28 08:26:47'],['2019-08-28 08:26:47'],0,10701
771,['2019-08-28 08:26:46'],['2019-08-28 08:26:46'],0,10700
772,['2019-08-28 08:26:46'],['2019-08-28 08:26:46'],0,10699
773,['2019-08-28 08:26:46'],['2019-08-28 08:26:46'],0,10698
774,['2019-08-28 08:26:45'],['2019-08-28 08:26:45'],0,10697
775,['2019-08-28 08:26:44'],['2019-08-28 08:26:44'],0,10696
776,['2019-08-28 08:26:45'],['2019-08-28 08:26:45'],0,10695
777,['2019-08-28 08:26:45'],['2019-08-28 08:26:45'],0,10694
778,['2019-08-28 08:26:44'],['2019-08-28 08:26:44'],0,10693
779,['2019-08-28 08:26:44'],['2019-08-28 08:26:44'],0,10692
780,['2019-08-28 08:26:43'],['2019-08-28 08:26:43'],0,10691
781,['2019-08-28 08:26:43'],['2019-08-28 08:26:43'],0,10690
782,['2019-08-28 08:26:44'],['2019-08-28 08:26:44'],0,10689
783,['2019-08-28 08:26:43'],['2019-08-28 08:26:43'],0,10688
784,['2019-08-28 08:26:43'],['2019-08-28 08:26:43'],0,10687
785,['2019-08-28 08:26:42'],['2019-08-28 08:26:42'],0,10686
786,['2019-08-28 08:26:42'],['2019-08-28 08:26:42'],0,10685
787,['2019-08-28 08:26:42'],['2019-08-28 08:26:42'],0,10684
788,['2019-08-28 08:26:41'],['2019-08-28 08:26:41'],0,10683
789,['2019-08-28 08:26:42'],['2019-08-28 08:26:42'],0,10682
790,['2019-08-28 08:26:41'],['2019-08-28 08:26:41'],0,10681
791,['2019-08-28 08:26:41'],['2019-08-28 08:26:41'],0,10680
792,['2019-08-28 08:26:40'],['2019-08-28 08:26:40'],0,10679
793,['2019-08-28 08:26:40'],['2019-08-28 08:26:40'],0,10678
794,['2019-08-28 08:26:40'],['2019-08-28 08:26:40'],0,10677
795,['2019-08-28 08:26:39'],['2019-08-28 08:26:39'],0,10676
796,['2019-08-28 08:26:39'],['2019-08-28 08:26:39'],0,10675
797,['2019-08-28 08:26:39'],['2019-08-28 08:26:39'],0,10674
798,['2019-08-28 08:26:38'],['2019-08-28 08:26:38'],0,10673
799,['2019-08-28 08:26:38'],['2019-08-28 08:26:38'],0,10672
800,['2019-08-28 08:26:38'],['2019-08-28 08:26:38'],0,10671
801,['2019-08-28 08:26:38'],['2019-08-28 08:26:38'],0,10670
802,['2019-08-28 08:26:37'],['2019-08-28 08:26:37'],0,10669
803,['2019-08-28 08:26:37'],['2019-08-28 08:26:37'],0,10668
804,['2019-08-28 08:26:37'],['2019-08-28 08:26:37'],0,10667
805,['2019-08-28 08:26:37'],['2019-08-28 08:26:37'],0,10666
806,['2019-08-28 08:26:37'],['2019-08-28 08:26:37'],0,10665
807,['2019-08-28 08:26:36'],['2019-08-28 08:26:36'],0,10664
808,['2019-08-28 08:26:36'],['2019-08-28 08:26:36'],0,10663
809,['2019-08-28 08:26:35'],['2019-08-28 08:26:35'],0,10662
810,['2019-08-28 08:26:34'],['2019-08-28 08:26:34'],0,10661
811,['2019-08-28 08:26:36'],['2019-08-28 08:26:36'],0,10660
812,['2019-08-28 08:26:36'],['2019-08-28 08:26:36'],0,10659
813,['2019-08-28 08:26:35'],['2019-08-28 08:26:35'],0,10658
814,['2019-08-28 08:26:34'],['2019-08-28 08:26:34'],0,10657
815,['2019-08-28 08:26:33'],['2019-08-28 08:26:33'],0,10656
816,['2019-08-28 08:26:32'],['2019-08-28 08:26:32'],0,10655
817,['2019-08-28 08:26:33'],['2019-08-28 08:26:33'],0,10654
818,['2019-08-28 08:26:32'],['2019-08-28 08:26:32'],0,10653
819,['2019-08-28 08:26:32'],['2019-08-28 08:26:32'],0,10652
820,['2019-08-28 08:26:31'],['2019-08-28 08:27:31'],0,10651
821,['2019-08-28 08:26:32'],['2019-08-28 08:26:32'],0,10650
822,['2019-08-28 08:26:31'],['2019-08-28 08:27:31'],0,10649
823,['2019-08-28 08:26:30'],['2019-08-28 08:27:30'],0,10648
824,['2019-08-28 08:26:30'],['2019-08-28 08:27:30'],0,10647
825,['2019-08-28 08:26:30'],['2019-08-28 08:27:30'],0,10646
826,['2019-08-28 08:26:29'],['2019-08-28 08:27:29'],0,10645
827,['2019-08-28 08:26:29'],['2019-08-28 08:27:29'],0,10644
828,['2019-08-28 08:26:29'],['2019-08-28 08:27:29'],0,10643
829,['2019-08-28 08:26:28'],['2019-08-28 08:27:28'],0,10642
830,['2019-08-28 08:26:28'],['2019-08-28 08:27:28'],0,10641
831,['2019-08-28 08:26:28'],['2019-08-28 08:27:28'],0,10640
832,['2019-08-28 08:26:27'],['2019-08-28 08:27:27'],0,10639
833,['2019-08-28 08:26:26'],['2019-08-28 08:27:26'],0,10638
834,['2019-08-28 08:26:26'],['2019-08-28 08:27:26'],0,10637
835,['2019-08-28 08:26:26'],['2019-08-28 08:27:26'],0,10636
836,['2019-08-28 08:26:25'],['2019-08-28 08:27:25'],0,10635
837,['2019-08-28 08:26:25'],['2019-08-28 08:27:25'],0,10634
838,['2019-08-28 08:26:25'],['2019-08-28 08:27:25'],0,10633
839,['2019-08-28 08:26:24'],['2019-08-28 08:27:24'],0,10632
840,['2019-08-28 08:26:24'],['2019-08-28 08:27:24'],0,10631
841,['2019-08-28 08:26:23'],['2019-08-28 08:27:23'],0,10630
842,['2019-08-28 08:26:22'],['2019-08-28 08:27:22'],0,10629
843,['2019-08-28 08:26:22'],['2019-08-28 08:27:22'],0,10628
844,['2019-08-28 08:26:21'],['2019-08-28 08:27:21'],0,10627
845,['2019-08-28 08:26:21'],['2019-08-28 08:27:21'],0,10626
846,['2019-08-28 08:26:20'],['2019-08-28 08:27:20'],0,10625
847,['2019-08-28 08:26:20'],['2019-08-28 08:27:20'],0,10624
848,['2019-08-28 08:26:20'],['2019-08-28 08:27:20'],0,10623
849,['2019-08-28 08:27:19'],['2019-08-28 08:27:19'],0,10622
850,['2019-08-28 08:27:19'],['2019-08-28 08:27:19'],0,10621
851,['2019-08-28 08:27:19'],['2019-08-28 08:27:19'],0,10620
852,['2019-08-28 08:27:18'],['2019-08-28 08:27:18'],0,10619
853,['2019-08-28 08:27:17'],['2019-08-28 08:27:17'],0,10618
854,['2019-08-28 08:27:18'],['2019-08-28 08:27:18'],0,10617
855,['2019-08-28 08:27:17'],['2019-08-28 08:27:17'],0,10616
856,['2019-08-28 08:27:16'],['2019-08-28 08:27:16'],0,10615
